ResponseId,Country_Normalized,ConvertedCompYearly,devtype_grouped,WebframeHaveWorkedWith
29483,Turkey,29368.0,Software Developer,Vue.js
29483,Turkey,29368.0,Software Developer,WordPress
29485,Sweden,63907.0,Infrastructure & DevOps,ASP.NET CORE
29485,Sweden,63907.0,Infrastructure & DevOps,Blazor
29485,Sweden,63907.0,Infrastructure & DevOps,WordPress
29487,Germany,17185.0,Software Developer,Angular
29488,South Africa,38742.0,Software Developer,jQuery
29489,USA,60000.0,Data & AI,No webframe reported
29490,USA,82000.0,Data & AI,No webframe reported
29492,France,88073.0,Software Developer,NestJS
29492,France,88073.0,Software Developer,Next.js
29492,France,88073.0,Software Developer,Phoenix
29492,France,88073.0,Software Developer,Svelte
29496,Canada,87231.0,Software Developer,No webframe reported
29498,Germany,10311.0,Research & Education,Angular
29498,Germany,10311.0,Research & Education,Django
29498,Germany,10311.0,Research & Education,jQuery
29498,Germany,10311.0,Research & Education,Node.js
29498,Germany,10311.0,Research & Education,Spring Boot
29502,Germany,72499.0,Software Developer,Django
29502,Germany,72499.0,Software Developer,FastAPI
29502,Germany,72499.0,Software Developer,Flask
29502,Germany,72499.0,Software Developer,Next.js
29502,Germany,72499.0,Software Developer,Vue.js
29504,Netherlands,45111.0,Software Developer,jQuery
29504,Netherlands,45111.0,Software Developer,Laravel
29504,Netherlands,45111.0,Software Developer,React
29504,Netherlands,45111.0,Software Developer,Ruby on Rails
29504,Netherlands,45111.0,Software Developer,WordPress
29505,Uk,38216.0,Software Developer,Express
29505,Uk,38216.0,Software Developer,Next.js
29505,Uk,38216.0,Software Developer,Node.js
29505,Uk,38216.0,Software Developer,Svelte
29509,France,52629.0,Software Developer,Angular
29509,France,52629.0,Software Developer,Node.js
29509,France,52629.0,Software Developer,React
29510,Brazil,43638.0,Software Developer,Node.js
29511,USA,100000.0,Software Developer,Node.js
29511,USA,100000.0,Software Developer,React
29515,Germany,38666.0,Software Developer,Angular
29515,Germany,38666.0,Software Developer,ASP.NET
29515,Germany,38666.0,Software Developer,ASP.NET CORE
29521,Netherlands,56710.0,Software Developer,Express
29521,Netherlands,56710.0,Software Developer,Next.js
29521,Netherlands,56710.0,Software Developer,Node.js
29521,Netherlands,56710.0,Software Developer,Remix
29521,Netherlands,56710.0,Software Developer,Vue.js
29521,Netherlands,56710.0,Software Developer,WordPress
29522,Uk,127388.0,Data & AI,FastAPI
29522,Uk,127388.0,Data & AI,Flask
29523,USA,200000.0,Software Developer,Next.js
29523,USA,200000.0,Software Developer,React
29526,Uk,110827.0,Data & AI,Django
29526,Uk,110827.0,Data & AI,jQuery
29526,Uk,110827.0,Data & AI,Node.js
29527,Italy,32222.0,Software Developer,jQuery
29527,Italy,32222.0,Software Developer,Laravel
29527,Italy,32222.0,Software Developer,Spring Boot
29527,Italy,32222.0,Software Developer,WordPress
29529,Egypt,1514.0,Software Developer,ASP.NET CORE
29529,Egypt,1514.0,Software Developer,FastAPI
29529,Egypt,1514.0,Software Developer,Flask
29530,Iceland,41670.0,Software Developer,Angular
29530,Iceland,41670.0,Software Developer,jQuery
29530,Iceland,41670.0,Software Developer,Vue.js
29533,Egypt,10515.0,Software Developer,No webframe reported
29534,Belgium,34370.0,Research & Education,No webframe reported
29535,Finland,62833.0,Software Developer,No webframe reported
29536,Turkey,1298.0,Software Developer,Express
29536,Turkey,1298.0,Software Developer,Next.js
29536,Turkey,1298.0,Software Developer,Node.js
29536,Turkey,1298.0,Software Developer,React
29537,France,37592.0,Software Developer,Angular
29537,France,37592.0,Software Developer,Express
29537,France,37592.0,Software Developer,jQuery
29537,France,37592.0,Software Developer,NestJS
29537,France,37592.0,Software Developer,Next.js
29537,France,37592.0,Software Developer,React
29540,Canada,60335.0,Infrastructure & DevOps,FastAPI
29542,Uk,48407.0,Research & Education,FastAPI
29542,Uk,48407.0,Research & Education,Next.js
29542,Uk,48407.0,Research & Education,Node.js
29542,Uk,48407.0,Research & Education,React
29543,Indonesia,4293.0,Software Developer,Next.js
29543,Indonesia,4293.0,Software Developer,React
29543,Indonesia,4293.0,Software Developer,Vue.js
29545,Switzerland,150413.0,Software Developer,No webframe reported
29548,Ukraine,65000.0,Software Developer,Spring Boot
29551,Uk,46114.0,Software Developer,ASP.NET
29551,Uk,46114.0,Software Developer,ASP.NET CORE
29551,Uk,46114.0,Software Developer,jQuery
29551,Uk,46114.0,Software Developer,WordPress
29552,Belgium,53703.0,Management,Django
29552,Belgium,53703.0,Management,FastAPI
29552,Belgium,53703.0,Management,Flask
29552,Belgium,53703.0,Management,Node.js
29552,Belgium,53703.0,Management,React
29554,Spain,49944.0,Software Developer,Angular
29554,Spain,49944.0,Software Developer,AngularJS
29554,Spain,49944.0,Software Developer,Spring Boot
29556,Uk,98089.0,Software Developer,Next.js
29556,Uk,98089.0,Software Developer,Node.js
29556,Uk,98089.0,Software Developer,React
29557,USA,200000.0,Management,Angular
29557,USA,200000.0,Management,ASP.NET
29557,USA,200000.0,Management,ASP.NET CORE
29557,USA,200000.0,Management,Blazor
29557,USA,200000.0,Management,FastAPI
29557,USA,200000.0,Management,jQuery
29557,USA,200000.0,Management,Node.js
29557,USA,200000.0,Management,Spring Boot
29557,USA,200000.0,Management,Vue.js
29557,USA,200000.0,Management,WordPress
29558,Austria,64444.0,Software Developer,Spring Boot
29559,USA,41600.0,Software Developer,Htmx
29559,USA,41600.0,Software Developer,jQuery
29559,USA,41600.0,Software Developer,Laravel
29559,USA,41600.0,Software Developer,Node.js
29560,Czech Republic,36702.0,Software Developer,jQuery
29560,Czech Republic,36702.0,Software Developer,WordPress
29561,Malaysia,21401.0,Software Developer,Laravel
29561,Malaysia,21401.0,Software Developer,WordPress
29562,Kenya,11628.0,Software Developer,Angular
29562,Kenya,11628.0,Software Developer,Vue.js
29565,Germany,65733.0,Software Developer,FastAPI
29565,Germany,65733.0,Software Developer,Vue.js
29569,Belgium,41459.0,Software Developer,Angular
29569,Belgium,41459.0,Software Developer,Express
29569,Belgium,41459.0,Software Developer,NestJS
29570,USA,82000.0,Data & AI,Drupal
29570,USA,82000.0,Data & AI,jQuery
29570,USA,82000.0,Data & AI,Node.js
29573,Austria,75184.0,Software Developer,Spring Boot
29573,Austria,75184.0,Software Developer,WordPress
29576,Russia,92997.0,Software Developer,React
29576,Russia,92997.0,Software Developer,Spring Boot
29578,Uk,57325.0,Software Developer,Flask
29581,Netherlands,57793.0,Software Developer,Angular
29581,Netherlands,57793.0,Software Developer,ASP.NET CORE
29581,Netherlands,57793.0,Software Developer,FastAPI
29581,Netherlands,57793.0,Software Developer,Next.js
29581,Netherlands,57793.0,Software Developer,Node.js
29581,Netherlands,57793.0,Software Developer,React
29584,Uk,96815.0,Software Developer,ASP.NET CORE
29584,Uk,96815.0,Software Developer,Blazor
29586,Netherlands,85925.0,Software Developer,FastAPI
29588,India,10767.0,Software Developer,AngularJS
29588,India,10767.0,Software Developer,Laravel
29589,Spain,56925.0,Security & Blockchain,Angular
29591,Canada,58881.0,Software Developer,Node.js
29591,Canada,58881.0,Software Developer,React
29594,Turkey,11129.0,Software Developer,Angular
29594,Turkey,11129.0,Software Developer,ASP.NET
29594,Turkey,11129.0,Software Developer,ASP.NET CORE
29594,Turkey,11129.0,Software Developer,Express
29594,Turkey,11129.0,Software Developer,jQuery
29594,Turkey,11129.0,Software Developer,NestJS
29594,Turkey,11129.0,Software Developer,Node.js
29594,Turkey,11129.0,Software Developer,Nuxt.js
29594,Turkey,11129.0,Software Developer,Vue.js
29595,USA,120000.0,Software Developer,No webframe reported
29596,Netherlands,53703.0,Software Developer,Angular
29596,Netherlands,53703.0,Software Developer,AngularJS
29596,Netherlands,53703.0,Software Developer,Spring Boot
29597,Canada,74147.0,Software Developer,jQuery
29597,Canada,74147.0,Software Developer,Node.js
29600,USA,135000.0,Software Developer,ASP.NET
29600,USA,135000.0,Software Developer,ASP.NET CORE
29600,USA,135000.0,Software Developer,jQuery
29600,USA,135000.0,Software Developer,WordPress
29602,Belgium,53703.0,Software Developer,jQuery
29602,Belgium,53703.0,Software Developer,React
29602,Belgium,53703.0,Software Developer,Spring Boot
29604,USA,167000.0,Software Developer,ASP.NET
29604,USA,167000.0,Software Developer,jQuery
29605,Uk,61783.0,Software Developer,No webframe reported
29607,Egypt,18000.0,Software Developer,Astro
29607,Egypt,18000.0,Software Developer,Node.js
29607,Egypt,18000.0,Software Developer,React
29608,Italy,48333.0,Software Developer,ASP.NET CORE
29608,Italy,48333.0,Software Developer,React
29609,Greece,51877.0,Software Developer,No webframe reported
29610,Australia,66066.0,Software Developer,Ruby on Rails
29612,Germany,75184.0,Management,Node.js
29612,Germany,75184.0,Management,Svelte
29613,USA,142000.0,Software Developer,No webframe reported
29617,Germany,49407.0,Software Developer,Angular
29617,Germany,49407.0,Software Developer,ASP.NET
29617,Germany,49407.0,Software Developer,ASP.NET CORE
29617,Germany,49407.0,Software Developer,Astro
29617,Germany,49407.0,Software Developer,Express
29617,Germany,49407.0,Software Developer,Next.js
29617,Germany,49407.0,Software Developer,Node.js
29617,Germany,49407.0,Software Developer,Nuxt.js
29617,Germany,49407.0,Software Developer,React
29618,Israel,107937.0,Software Developer,No webframe reported
29619,USA,170000.0,Software Developer,ASP.NET CORE
29619,USA,170000.0,Software Developer,jQuery
29620,Norway,46796.0,Software Developer,ASP.NET
29620,Norway,46796.0,Software Developer,ASP.NET CORE
29620,Norway,46796.0,Software Developer,Node.js
29621,USA,130000.0,Data & AI,No webframe reported
29623,Zambia,22803.0,Software Developer,ASP.NET
29623,Zambia,22803.0,Software Developer,Django
29623,Zambia,22803.0,Software Developer,Flask
29623,Zambia,22803.0,Software Developer,jQuery
29623,Zambia,22803.0,Software Developer,Node.js
29623,Zambia,22803.0,Software Developer,React
29623,Zambia,22803.0,Software Developer,Strapi
29623,Zambia,22803.0,Software Developer,WordPress
29624,Uk,121018.0,Software Developer,FastAPI
29624,Uk,121018.0,Software Developer,Phoenix
29627,USA,133000.0,Software Developer,Angular
29627,USA,133000.0,Software Developer,AngularJS
29627,USA,133000.0,Software Developer,Express
29627,USA,133000.0,Software Developer,Node.js
29627,USA,133000.0,Software Developer,React
29627,USA,133000.0,Software Developer,Spring Boot
29627,USA,133000.0,Software Developer,Vue.js
29629,France,49407.0,Infrastructure & DevOps,Angular
29632,Iceland,64660.0,Software Developer,Next.js
29632,Iceland,64660.0,Software Developer,Node.js
29632,Iceland,64660.0,Software Developer,React
29632,Iceland,64660.0,Software Developer,Vue.js
29632,Iceland,64660.0,Software Developer,WordPress
29633,Sweden,28615.0,Software Developer,ASP.NET CORE
29633,Sweden,28615.0,Software Developer,jQuery
29639,South Africa,59189.0,Data & AI,No webframe reported
29640,Brazil,7273.0,Software Developer,Angular
29640,Brazil,7273.0,Software Developer,Express
29640,Brazil,7273.0,Software Developer,Node.js
29640,Brazil,7273.0,Software Developer,Spring Boot
29641,Hungary,6794.0,Software Developer,Flask
29641,Hungary,6794.0,Software Developer,Node.js
29641,Hungary,6794.0,Software Developer,Svelte
29642,India,2871.0,Management,Angular
29642,India,2871.0,Management,CodeIgniter
29642,India,2871.0,Management,Django
29642,India,2871.0,Management,Express
29642,India,2871.0,Management,Fastify
29642,India,2871.0,Management,jQuery
29642,India,2871.0,Management,Laravel
29642,India,2871.0,Management,NestJS
29642,India,2871.0,Management,Node.js
29642,India,2871.0,Management,React
29642,India,2871.0,Management,Vue.js
29644,Luxembourg,128887.0,Software Developer,React
29645,USA,67000.0,Software Developer,ASP.NET
29645,USA,67000.0,Software Developer,ASP.NET CORE
29645,USA,67000.0,Software Developer,React
29647,Canada,101770.0,Software Developer,Angular
29647,Canada,101770.0,Software Developer,Node.js
29648,USA,160000.0,Software Developer,Next.js
29648,USA,160000.0,Software Developer,Node.js
29650,India,77763.0,Management,Express
29650,India,77763.0,Management,FastAPI
29650,India,77763.0,Management,jQuery
29650,India,77763.0,Management,Next.js
29650,India,77763.0,Management,Node.js
29650,India,77763.0,Management,React
29650,India,77763.0,Management,Remix
29650,India,77763.0,Management,Spring Boot
29651,Spain,34800.0,Software Developer,CodeIgniter
29652,Canada,51612.0,Software Developer,ASP.NET CORE
29652,Canada,51612.0,Software Developer,Astro
29652,Canada,51612.0,Software Developer,jQuery
29652,Canada,51612.0,Software Developer,Laravel
29652,Canada,51612.0,Software Developer,Node.js
29653,Germany,66592.0,Research & Education,Django
29653,Germany,66592.0,Research & Education,React
29653,Germany,66592.0,Research & Education,Spring Boot
29654,Ukraine,3209.0,Software Developer,No webframe reported
29656,USA,83090.0,Software Developer,Angular
29656,USA,83090.0,Software Developer,AngularJS
29658,Serbia,55050.0,Software Developer,ASP.NET CORE
29658,Serbia,55050.0,Software Developer,Blazor
29658,Serbia,55050.0,Software Developer,Django
29658,Serbia,55050.0,Software Developer,Express
29658,Serbia,55050.0,Software Developer,Flask
29658,Serbia,55050.0,Software Developer,jQuery
29658,Serbia,55050.0,Software Developer,Node.js
29658,Serbia,55050.0,Software Developer,React
29658,Serbia,55050.0,Software Developer,Spring Boot
29658,Serbia,55050.0,Software Developer,Svelte
29659,Turkey,160000.0,Software Developer,Flask
29659,Turkey,160000.0,Software Developer,NestJS
29659,Turkey,160000.0,Software Developer,Next.js
29659,Turkey,160000.0,Software Developer,Node.js
29659,Turkey,160000.0,Software Developer,Play Framework
29659,Turkey,160000.0,Software Developer,React
29659,Turkey,160000.0,Software Developer,Spring Boot
29660,USA,200000.0,Software Developer,FastAPI
29660,USA,200000.0,Software Developer,Node.js
29660,USA,200000.0,Software Developer,Nuxt.js
29660,USA,200000.0,Software Developer,Vue.js
29663,Uk,101910.0,Software Developer,FastAPI
29663,Uk,101910.0,Software Developer,Next.js
29663,Uk,101910.0,Software Developer,React
29663,Uk,101910.0,Software Developer,Vue.js
29665,France,46185.0,Software Developer,Node.js
29665,France,46185.0,Software Developer,Nuxt.js
29665,France,46185.0,Software Developer,Vue.js
29670,USA,102700.0,Data & AI,No webframe reported
29674,Uk,59872.0,Software Developer,ASP.NET
29674,Uk,59872.0,Software Developer,Blazor
29675,Turkey,18548.0,Software Developer,Node.js
29677,USA,170000.0,Software Developer,ASP.NET CORE
29677,USA,170000.0,Software Developer,Blazor
29677,USA,170000.0,Software Developer,jQuery
29679,Hong Kong (S.A.R.),122874.0,Software Developer,ASP.NET
29679,Hong Kong (S.A.R.),122874.0,Software Developer,jQuery
29679,Hong Kong (S.A.R.),122874.0,Software Developer,Node.js
29679,Hong Kong (S.A.R.),122874.0,Software Developer,React
29679,Hong Kong (S.A.R.),122874.0,Software Developer,Spring Boot
29680,France,64444.0,Software Developer,No webframe reported
29681,USA,135000.0,Data & AI,No webframe reported
29683,Poland,171850.0,Software Developer,Node.js
29685,USA,106000.0,Software Developer,ASP.NET CORE
29685,USA,106000.0,Software Developer,Node.js
29686,USA,145000.0,Research & Education,No webframe reported
29687,Luxembourg,91295.0,Software Developer,Angular
29687,Luxembourg,91295.0,Software Developer,Spring Boot
29688,Brazil,167838.0,Software Developer,No webframe reported
29691,Uk,95541.0,Software Developer,No webframe reported
29693,Spain,128887.0,Management,React
29694,Brazil,64338.0,Software Developer,Express
29694,Brazil,64338.0,Software Developer,Flask
29694,Brazil,64338.0,Software Developer,Laravel
29694,Brazil,64338.0,Software Developer,NestJS
29694,Brazil,64338.0,Software Developer,Node.js
29694,Brazil,64338.0,Software Developer,React
29694,Brazil,64338.0,Software Developer,Spring Boot
29695,Netherlands,53703.0,Software Developer,No webframe reported
29700,Spain,42425.0,Software Developer,Node.js
29700,Spain,42425.0,Software Developer,React
29701,Dominican Republic,33671.0,Management,Angular
29701,Dominican Republic,33671.0,Management,AngularJS
29701,Dominican Republic,33671.0,Management,Astro
29701,Dominican Republic,33671.0,Management,Django
29701,Dominican Republic,33671.0,Management,jQuery
29701,Dominican Republic,33671.0,Management,NestJS
29701,Dominican Republic,33671.0,Management,Next.js
29701,Dominican Republic,33671.0,Management,Node.js
29701,Dominican Republic,33671.0,Management,React
29702,Germany,96666.0,Infrastructure & DevOps,Solid.js
29703,USA,160000.0,Software Developer,React
29706,Uk,165604.0,Software Developer,FastAPI
29706,Uk,165604.0,Software Developer,React
29707,USA,200000.0,Software Developer,Angular
29707,USA,200000.0,Software Developer,Express
29707,USA,200000.0,Software Developer,Node.js
29707,USA,200000.0,Software Developer,React
29707,USA,200000.0,Software Developer,Ruby on Rails
29707,USA,200000.0,Software Developer,WordPress
29709,Czech Republic,65152.0,Data & AI,Django
29711,Uk,89172.0,Software Developer,Django
29711,Uk,89172.0,Software Developer,jQuery
29712,Pakistan,305.0,Software Developer,Express
29712,Pakistan,305.0,Software Developer,Next.js
29712,Pakistan,305.0,Software Developer,Node.js
29712,Pakistan,305.0,Software Developer,React
29712,Pakistan,305.0,Software Developer,Remix
29713,Colombia,54201.0,Software Developer,No webframe reported
29714,Italy,59073.0,Data & AI,No webframe reported
29715,Italy,25777.0,Other,Angular
29715,Italy,25777.0,Other,AngularJS
29715,Italy,25777.0,Other,Next.js
29715,Italy,25777.0,Other,Node.js
29718,Brazil,51470.0,Infrastructure & DevOps,No webframe reported
29719,Brazil,112.0,Software Developer,No webframe reported
29720,USA,150000.0,Software Developer,Django
29720,USA,150000.0,Software Developer,Express
29720,USA,150000.0,Software Developer,Node.js
29723,Ireland,26852.0,Software Developer,Node.js
29723,Ireland,26852.0,Software Developer,React
29724,Ireland,45111.0,Software Developer,ASP.NET
29724,Ireland,45111.0,Software Developer,ASP.NET CORE
29724,Ireland,45111.0,Software Developer,jQuery
29724,Ireland,45111.0,Software Developer,Node.js
29724,Ireland,45111.0,Software Developer,React
29727,France,69814.0,Software Developer,Django
29727,France,69814.0,Software Developer,FastAPI
29727,France,69814.0,Software Developer,React
29729,Poland,44544.0,Software Developer,ASP.NET
29729,Poland,44544.0,Software Developer,ASP.NET CORE
29730,Uk,101910.0,Software Developer,No webframe reported
29732,USA,200000.0,Data & AI,No webframe reported
29734,Poland,79721.0,Software Developer,ASP.NET
29734,Poland,79721.0,Software Developer,ASP.NET CORE
29737,Uk,26751.0,Other,Django
29737,Uk,26751.0,Other,Flask
29737,Uk,26751.0,Other,Next.js
29737,Uk,26751.0,Other,Node.js
29737,Uk,26751.0,Other,React
29738,Switzerland,111417.0,Research & Education,No webframe reported
29740,Netherlands,52629.0,Software Developer,No webframe reported
29742,USA,65000.0,Software Developer,Django
29744,Turkey,9274.0,Software Developer,Node.js
29744,Turkey,9274.0,Software Developer,Spring Boot
29746,USA,97000.0,Software Developer,Angular
29746,USA,97000.0,Software Developer,Astro
29746,USA,97000.0,Software Developer,jQuery
29746,USA,97000.0,Software Developer,Laravel
29746,USA,97000.0,Software Developer,React
29746,USA,97000.0,Software Developer,Svelte
29746,USA,97000.0,Software Developer,WordPress
29747,Switzerland,64444.0,Software Developer,Drupal
29747,Switzerland,64444.0,Software Developer,jQuery
29747,Switzerland,64444.0,Software Developer,Laravel
29747,Switzerland,64444.0,Software Developer,Node.js
29747,Switzerland,64444.0,Software Developer,Symfony
29747,Switzerland,64444.0,Software Developer,WordPress
29749,France,53703.0,Data & AI,FastAPI
29750,Malaysia,15256.0,Software Developer,Angular
29750,Malaysia,15256.0,Software Developer,ASP.NET
29750,Malaysia,15256.0,Software Developer,ASP.NET CORE
29750,Malaysia,15256.0,Software Developer,jQuery
29750,Malaysia,15256.0,Software Developer,Node.js
29752,Uk,81528.0,Other,CodeIgniter
29752,Uk,81528.0,Other,Htmx
29752,Uk,81528.0,Other,Laravel
29752,Uk,81528.0,Other,Nuxt.js
29753,France,60147.0,Software Developer,Angular
29753,France,60147.0,Software Developer,Django
29753,France,60147.0,Software Developer,NestJS
29753,France,60147.0,Software Developer,Spring Boot
29753,France,60147.0,Software Developer,Symfony
29757,Uk,76433.0,Software Developer,Next.js
29757,Uk,76433.0,Software Developer,Node.js
29757,Uk,76433.0,Software Developer,React
29757,Uk,76433.0,Software Developer,Spring Boot
29757,Uk,76433.0,Software Developer,Svelte
29761,USA,70000.0,Research & Education,No webframe reported
29762,Colombia,15140.0,Software Developer,Django
29762,Colombia,15140.0,Software Developer,NestJS
29762,Colombia,15140.0,Software Developer,React
29762,Colombia,15140.0,Software Developer,WordPress
29763,Turkey,3091.0,Software Developer,React
29764,Uk,33121.0,Software Developer,Angular
29764,Uk,33121.0,Software Developer,Express
29764,Uk,33121.0,Software Developer,Next.js
29764,Uk,33121.0,Software Developer,Node.js
29764,Uk,33121.0,Software Developer,React
29765,Uk,63694.0,Software Developer,Angular
29765,Uk,63694.0,Software Developer,Node.js
29765,Uk,63694.0,Software Developer,React
29767,Poland,59391.0,Software Developer,Node.js
29768,Mexico,37736.0,Management,No webframe reported
29771,Peru,4753.0,Software Developer,NestJS
29771,Peru,4753.0,Software Developer,Next.js
29771,Peru,4753.0,Software Developer,Node.js
29771,Peru,4753.0,Software Developer,React
29775,Germany,161109.0,Software Developer,jQuery
29775,Germany,161109.0,Software Developer,Laravel
29775,Germany,161109.0,Software Developer,Node.js
29775,Germany,161109.0,Software Developer,Vue.js
29775,Germany,161109.0,Software Developer,WordPress
29776,Poland,79189.0,Software Developer,ASP.NET
29776,Poland,79189.0,Software Developer,ASP.NET CORE
29776,Poland,79189.0,Software Developer,Express
29776,Poland,79189.0,Software Developer,jQuery
29776,Poland,79189.0,Software Developer,Node.js
29776,Poland,79189.0,Software Developer,React
29776,Poland,79189.0,Software Developer,Vue.js
29777,Italy,25777.0,Software Developer,Express
29777,Italy,25777.0,Software Developer,jQuery
29777,Italy,25777.0,Software Developer,Laravel
29777,Italy,25777.0,Software Developer,Next.js
29777,Italy,25777.0,Software Developer,Node.js
29777,Italy,25777.0,Software Developer,React
29778,Germany,12889.0,Software Developer,Express
29778,Germany,12889.0,Software Developer,Htmx
29778,Germany,12889.0,Software Developer,jQuery
29778,Germany,12889.0,Software Developer,Next.js
29778,Germany,12889.0,Software Developer,Node.js
29778,Germany,12889.0,Software Developer,React
29778,Germany,12889.0,Software Developer,Vue.js
29779,Germany,103110.0,Research & Education,No webframe reported
29780,Austria,42962.0,Data & AI,Node.js
29783,Italy,32222.0,Software Developer,React
29783,Italy,32222.0,Software Developer,Spring Boot
29784,Germany,57999.0,Software Developer,Angular
29784,Germany,57999.0,Software Developer,AngularJS
29784,Germany,57999.0,Software Developer,Deno
29785,USA,123000.0,Software Developer,Blazor
29789,Uk,50955.0,Software Developer,ASP.NET
29789,Uk,50955.0,Software Developer,ASP.NET CORE
29790,Italy,32222.0,Software Developer,No webframe reported
29791,USA,75000.0,Infrastructure & DevOps,ASP.NET
29791,USA,75000.0,Infrastructure & DevOps,jQuery
29793,Croatia,32222.0,Data & AI,No webframe reported
29795,Germany,98814.0,Software Developer,Next.js
29795,Germany,98814.0,Software Developer,Phoenix
29795,Germany,98814.0,Software Developer,React
29795,Germany,98814.0,Software Developer,Spring Boot
29796,Netherlands,53703.0,Software Developer,Next.js
29796,Netherlands,53703.0,Software Developer,React
29798,Australia,20613.0,Software Developer,No webframe reported
29799,India,8901.0,Software Developer,Angular
29799,India,8901.0,Software Developer,AngularJS
29799,India,8901.0,Software Developer,CodeIgniter
29799,India,8901.0,Software Developer,Drupal
29799,India,8901.0,Software Developer,Express
29799,India,8901.0,Software Developer,jQuery
29799,India,8901.0,Software Developer,Laravel
29799,India,8901.0,Software Developer,Node.js
29799,India,8901.0,Software Developer,WordPress
29801,Ukraine,49368.0,Software Developer,Next.js
29801,Ukraine,49368.0,Software Developer,Node.js
29801,Ukraine,49368.0,Software Developer,React
29801,Ukraine,49368.0,Software Developer,Spring Boot
29803,USA,180500.0,Security & Blockchain,Express
29803,USA,180500.0,Security & Blockchain,Node.js
29804,Netherlands,82703.0,Software Developer,Angular
29806,South Africa,47782.0,Software Developer,Express
29806,South Africa,47782.0,Software Developer,Fastify
29806,South Africa,47782.0,Software Developer,Gatsby
29806,South Africa,47782.0,Software Developer,Next.js
29806,South Africa,47782.0,Software Developer,Node.js
29806,South Africa,47782.0,Software Developer,React
29809,USA,105000.0,Software Developer,Angular
29809,USA,105000.0,Software Developer,AngularJS
29809,USA,105000.0,Software Developer,Django
29809,USA,105000.0,Software Developer,Express
29809,USA,105000.0,Software Developer,Flask
29809,USA,105000.0,Software Developer,jQuery
29809,USA,105000.0,Software Developer,Next.js
29809,USA,105000.0,Software Developer,Node.js
29809,USA,105000.0,Software Developer,React
29809,USA,105000.0,Software Developer,Vue.js
29811,Uk,76433.0,Software Developer,ASP.NET
29811,Uk,76433.0,Software Developer,Next.js
29811,Uk,76433.0,Software Developer,Node.js
29811,Uk,76433.0,Software Developer,React
29812,USA,160000.0,Software Developer,No webframe reported
29815,USA,173000.0,Software Developer,Astro
29815,USA,173000.0,Software Developer,Deno
29815,USA,173000.0,Software Developer,Express
29815,USA,173000.0,Software Developer,Gatsby
29815,USA,173000.0,Software Developer,jQuery
29815,USA,173000.0,Software Developer,Next.js
29815,USA,173000.0,Software Developer,Node.js
29815,USA,173000.0,Software Developer,React
29815,USA,173000.0,Software Developer,Remix
29815,USA,173000.0,Software Developer,Ruby on Rails
29815,USA,173000.0,Software Developer,Svelte
29816,South Korea,72532.0,Software Developer,Spring Boot
29816,South Korea,72532.0,Software Developer,Svelte
29818,Spain,18796.0,Software Developer,Angular
29818,Spain,18796.0,Software Developer,Node.js
29818,Spain,18796.0,Software Developer,React
29818,Spain,18796.0,Software Developer,Spring Boot
29820,USA,125000.0,Software Developer,No webframe reported
29823,USA,87000.0,Software Developer,ASP.NET
29823,USA,87000.0,Software Developer,Django
29823,USA,87000.0,Software Developer,Htmx
29823,USA,87000.0,Software Developer,jQuery
29823,USA,87000.0,Software Developer,Next.js
29823,USA,87000.0,Software Developer,Nuxt.js
29823,USA,87000.0,Software Developer,Phoenix
29823,USA,87000.0,Software Developer,React
29823,USA,87000.0,Software Developer,Vue.js
29826,Spain,42962.0,Software Developer,React
29827,Austria,34506.0,Infrastructure & DevOps,Spring Boot
29829,USA,122000.0,Software Developer,Deno
29829,USA,122000.0,Software Developer,Express
29829,USA,122000.0,Software Developer,Node.js
29829,USA,122000.0,Software Developer,React
29830,Venezuela,9600.0,Software Developer,Django
29830,Venezuela,9600.0,Software Developer,Express
29830,Venezuela,9600.0,Software Developer,Flask
29830,Venezuela,9600.0,Software Developer,Laravel
29830,Venezuela,9600.0,Software Developer,Next.js
29830,Venezuela,9600.0,Software Developer,Node.js
29830,Venezuela,9600.0,Software Developer,React
29831,Poland,69814.0,Software Developer,Angular
29831,Poland,69814.0,Software Developer,ASP.NET
29835,USA,120000.0,Software Developer,Angular
29835,USA,120000.0,Software Developer,ASP.NET
29835,USA,120000.0,Software Developer,ASP.NET CORE
29835,USA,120000.0,Software Developer,jQuery
29835,USA,120000.0,Software Developer,Node.js
29837,Canada,94501.0,Software Developer,Express
29837,Canada,94501.0,Software Developer,jQuery
29837,Canada,94501.0,Software Developer,Node.js
29837,Canada,94501.0,Software Developer,React
29838,Nigeria,1595.0,Software Developer,Angular
29838,Nigeria,1595.0,Software Developer,ASP.NET CORE
29838,Nigeria,1595.0,Software Developer,jQuery
29838,Nigeria,1595.0,Software Developer,React
29839,Germany,5774.0,Software Developer,WordPress
29840,Germany,64444.0,Research & Education,Node.js
29841,Belgium,112777.0,Management,Angular
29841,Belgium,112777.0,Management,jQuery
29841,Belgium,112777.0,Management,React
29841,Belgium,112777.0,Management,Spring Boot
29841,Belgium,112777.0,Management,Vue.js
29843,Canada,65424.0,Software Developer,No webframe reported
29844,USA,41000.0,Software Developer,AngularJS
29844,USA,41000.0,Software Developer,ASP.NET
29844,USA,41000.0,Software Developer,ASP.NET CORE
29846,Uk,114649.0,Software Developer,ASP.NET
29846,Uk,114649.0,Software Developer,Django
29846,Uk,114649.0,Software Developer,Flask
