ResponseId,Age,Country_Normalized,EdLevel_Normalized,devtype_grouped,YearsCodePro_Normalized,ConvertedCompYearly,RemoteWork
36411,25-34 years old,USA,Master degree,Research & Education,1.0,110000.0,Remote
36412,18-24 years old,Brazil,Some college,Software Developer,1.0,8541.0,In-person
36413,18-24 years old,Russia,high-school,Software Developer,7.0,108000.0,Remote
36414,25-34 years old,Netherlands,Master degree,Data & AI,2.0,64444.0,Hybrid
36415,35-44 years old,USA,Bachelor degree,Software Developer,17.0,160000.0,Hybrid
36416,25-34 years old,Brazil,Master degree,Research & Education,4.0,13987.0,Hybrid
36417,25-34 years old,India,Professional degree,Data & AI,6.0,6030.0,Hybrid
36421,55-64 years old,USA,Master degree,Software Developer,19.0,35000.0,Remote
36428,45-54 years old,USA,Bachelor degree,Data & AI,24.0,150000.0,Remote
36432,25-34 years old,USA,Bachelor degree,Software Developer,7.0,149000.0,Hybrid
36433,25-34 years old,Germany,Bachelor degree,Software Developer,6.0,77332.0,Hybrid
36437,25-34 years old,USA,Some college,Software Developer,12.0,162000.0,Remote
36440,35-44 years old,Cameroon,Professional degree,Software Developer,10.0,10741.0,In-person
36442,25-34 years old,Ukraine,Master degree,Other,6.0,889.0,Remote
36443,18-24 years old,USA,Bachelor degree,Software Developer,5.0,190000.0,Hybrid
36444,35-44 years old,Canada,Associate degree,Software Developer,17.0,101770.0,Remote
36445,25-34 years old,Brazil,Bachelor degree,Software Developer,12.0,11394.0,In-person
36447,25-34 years old,USA,Bachelor degree,Data & AI,3.0,90000.0,In-person
36448,25-34 years old,India,Bachelor degree,Software Developer,0.0,7896.0,In-person
36449,25-34 years old,Uk,Bachelor degree,Software Developer,14.0,57325.0,Hybrid
36451,25-34 years old,Norway,Master degree,Software Developer,10.0,102950.0,Hybrid
36452,25-34 years old,Mexico,Bachelor degree,Software Developer,8.0,107818.0,Remote
36453,55-64 years old,Nicaragua,Professional degree,Management,40.0,40000.0,Hybrid
36454,35-44 years old,USA,Master degree,Software Developer,15.0,80000.0,Remote
36457,55-64 years old,USA,Bachelor degree,Software Developer,35.0,160000.0,Hybrid
36458,35-44 years old,Germany,Bachelor degree,Software Developer,5.0,64444.0,Remote
36462,35-44 years old,USA,Bachelor degree,Software Developer,3.0,100000.0,Remote
36463,35-44 years old,USA,Some college,Software Developer,15.0,168000.0,Remote
36465,35-44 years old,Czech Republic,Master degree,Software Developer,16.0,107406.0,Remote
36466,18-24 years old,France,Master degree,Software Developer,3.0,42962.0,Hybrid
36467,35-44 years old,Germany,Professional degree,Software Developer,10.0,144998.0,Remote
36468,25-34 years old,USA,Associate degree,Software Developer,8.0,95000.0,Hybrid
36470,25-34 years old,South Africa,Some college,Infrastructure & DevOps,4.0,28788.0,Hybrid
36471,18-24 years old,Ukraine,Some college,Software Developer,0.0,400.0,In-person
36472,25-34 years old,USA,Bachelor degree,Software Developer,6.0,63000.0,In-person
36473,25-34 years old,India,Bachelor degree,Software Developer,4.0,71781.0,Hybrid
36475,25-34 years old,Portugal,Master degree,Software Developer,7.0,53426.0,Hybrid
36478,35-44 years old,France,Master degree,Software Developer,14.0,96666.0,In-person
36482,25-34 years old,USA,Professional degree,Data & AI,10.0,90000.0,In-person
36483,25-34 years old,Uk,Master degree,Software Developer,9.0,57325.0,Hybrid
36487,18-24 years old,Ukraine,Master degree,Software Developer,4.0,47985.0,Hybrid
36488,25-34 years old,USA,Some college,Software Developer,10.0,97500.0,Remote
36489,25-34 years old,Finland,Master degree,Software Developer,7.0,57999.0,In-person
36490,Under 18 years old,Ukraine,Primary-school,Software Developer,2.0,163.0,Remote
36491,25-34 years old,USA,Bachelor degree,Infrastructure & DevOps,4.0,90000.0,Remote
36492,18-24 years old,USA,Bachelor degree,Software Developer,0.0,85000.0,Hybrid
36495,45-54 years old,USA,Bachelor degree,Software Developer,34.0,100000.0,Remote
36497,55-64 years old,Russia,Some college,Software Developer,32.0,1457.0,Remote
36500,18-24 years old,USA,Bachelor degree,Software Developer,1.0,70000.0,Remote
36501,35-44 years old,USA,Bachelor degree,Software Developer,22.0,155000.0,Remote
36502,25-34 years old,USA,Bachelor degree,Software Developer,4.0,76419.0,Hybrid
36506,25-34 years old,USA,Professional degree,Research & Education,3.0,140000.0,Hybrid
36507,18-24 years old,Canada,Bachelor degree,Software Developer,2.0,72693.0,Hybrid
36509,25-34 years old,USA,Bachelor degree,Software Developer,2.0,105000.0,Hybrid
36510,25-34 years old,Israel,Bachelor degree,Research & Education,4.0,7286.0,Hybrid
36511,18-24 years old,Venezuela,high-school,Software Developer,4.0,7100.0,Hybrid
36513,25-34 years old,USA,Bachelor degree,Software Developer,4.0,100000.0,Hybrid
36514,35-44 years old,Bulgaria,Master degree,Software Developer,5.0,54923.0,Remote
36516,25-34 years old,USA,Bachelor degree,Software Developer,3.0,68000.0,Hybrid
36517,18-24 years old,USA,Some college,Software Developer,3.0,44990.0,Remote
36519,18-24 years old,USA,Bachelor degree,Data & AI,1.0,91000.0,Hybrid
36521,45-54 years old,USA,Associate degree,Software Developer,31.0,125000.0,Remote
36522,35-44 years old,USA,Bachelor degree,Software Developer,16.0,140000.0,Remote
36524,18-24 years old,Spain,Associate degree,Software Developer,1.0,24703.0,Remote
36525,35-44 years old,Ukraine,Master degree,Software Developer,3.0,987.0,Remote
36527,25-34 years old,Germany,Bachelor degree,Software Developer,4.0,53703.0,In-person
36528,35-44 years old,Bolivia,Master degree,Software Developer,12.0,60000.0,Remote
36534,18-24 years old,Ukraine,Bachelor degree,Software Developer,3.0,17772.0,Hybrid
36535,25-34 years old,India,Bachelor degree,Software Developer,2.0,8374.0,In-person
36536,25-34 years old,Ukraine,Master degree,Software Developer,5.0,100.0,Remote
36537,18-24 years old,USA,Some college,Software Developer,0.0,51000.0,In-person
36538,25-34 years old,Ukraine,Bachelor degree,Infrastructure & DevOps,3.0,42749.0,Remote
36540,35-44 years old,France,Master degree,Other,20.0,51555.0,In-person
36544,25-34 years old,India,Bachelor degree,Software Developer,12.0,41872.0,Remote
36545,25-34 years old,USA,Some college,Software Developer,4.0,96000.0,Remote
36546,35-44 years old,Sweden,Bachelor degree,Software Developer,15.0,85846.0,Remote
36547,45-54 years old,USA,Bachelor degree,Software Developer,25.0,182500.0,Remote
36548,25-34 years old,Germany,Bachelor degree,Other,3.0,66592.0,Remote
36550,25-34 years old,USA,Bachelor degree,Software Developer,10.0,120000.0,Remote
36551,25-34 years old,Poland,Professional degree,Software Developer,8.0,25118.0,Remote
36553,25-34 years old,USA,Bachelor degree,Software Developer,6.0,160000.0,Hybrid
36554,18-24 years old,Uk,Some college,Research & Education,2.0,76.0,Hybrid
36556,35-44 years old,USA,Some college,Software Developer,9.0,60000.0,In-person
36558,45-54 years old,Spain,Bachelor degree,Software Developer,32.0,80555.0,Remote
36560,45-54 years old,Brazil,Bachelor degree,Software Developer,12.0,22378.0,Remote
36561,25-34 years old,USA,Some college,Software Developer,7.0,145000.0,Remote
36564,25-34 years old,Pakistan,Bachelor degree,Software Developer,8.0,17945.0,Hybrid
36565,45-54 years old,USA,Bachelor degree,Data & AI,20.0,170000.0,Remote
36567,25-34 years old,USA,Master degree,Research & Education,6.0,165000.0,Remote
36571,35-44 years old,Sweden,Professional degree,Research & Education,14.0,55323.0,Hybrid
36572,35-44 years old,Finland,Some college,Software Developer,16.0,150369.0,Remote
36573,25-34 years old,Norway,Master degree,Software Developer,2.0,71129.0,Hybrid
36576,25-34 years old,Netherlands,Primary-school,Software Developer,3.0,36088.0,Hybrid
36577,18-24 years old,Uk,Master degree,Software Developer,2.0,50955.0,Hybrid
36582,35-44 years old,USA,Bachelor degree,Software Developer,8.0,75000.0,In-person
36583,55-64 years old,Uk,Professional degree,Research & Education,20.0,70063.0,Hybrid
36584,35-44 years old,Germany,Master degree,Data & AI,2.0,48333.0,Hybrid
36586,18-24 years old,USA,Bachelor degree,Software Developer,1.0,100000.0,Hybrid
36591,35-44 years old,Greece,high-school,Software Developer,11.0,53703.0,Remote
36594,25-34 years old,Belgium,Master degree,Software Developer,6.0,67021.0,Hybrid
36595,35-44 years old,France,Master degree,Software Developer,19.0,71962.0,Hybrid
36596,25-34 years old,USA,Some college,Software Developer,10.0,45000.0,Remote
36597,25-34 years old,Ukraine,Bachelor degree,Software Developer,2.0,22216.0,In-person
36600,25-34 years old,Ukraine,Bachelor degree,Software Developer,3.0,3700.0,Hybrid
36602,35-44 years old,Uk,Bachelor degree,Management,18.0,159235.0,Remote
36606,25-34 years old,USA,Professional degree,Research & Education,3.0,140000.0,Hybrid
36608,35-44 years old,Canada,Associate degree,Software Developer,15.0,167194.0,Remote
36609,25-34 years old,Uk,high-school,Software Developer,3.0,57325.0,Remote
36610,18-24 years old,USA,Bachelor degree,Software Developer,3.0,120000.0,Hybrid
36611,25-34 years old,Brazil,Bachelor degree,Software Developer,10.0,19.0,Remote
36614,25-34 years old,USA,Some college,Software Developer,6.0,112000.0,Remote
36615,35-44 years old,USA,Bachelor degree,Infrastructure & DevOps,7.0,100000.0,Hybrid
36619,18-24 years old,USA,Bachelor degree,Software Developer,1.0,106000.0,Hybrid
36622,25-34 years old,Mexico,high-school,Software Developer,5.0,21564.0,In-person
36623,25-34 years old,Brazil,Associate degree,Software Developer,0.0,6620.0,Remote
36624,18-24 years old,USA,Bachelor degree,Software Developer,2.0,85000.0,Remote
36625,25-34 years old,Ukraine,Master degree,Security & Blockchain,5.0,1975.0,Remote
36626,45-54 years old,Netherlands,Bachelor degree,Data & AI,19.0,80555.0,Hybrid
36627,35-44 years old,Sweden,Master degree,Research & Education,15.0,51984.0,Hybrid
36628,18-24 years old,Israel,Bachelor degree,Software Developer,3.0,3886.0,Hybrid
36630,25-34 years old,USA,Bachelor degree,Software Developer,8.0,100000.0,Remote
36634,35-44 years old,USA,Master degree,Software Developer,13.0,160000.0,Remote
36637,35-44 years old,Colombia,Bachelor degree,Software Developer,14.0,62327.0,Remote
36639,25-34 years old,Norway,Master degree,Software Developer,4.0,59898.0,In-person
36640,25-34 years old,Germany,Master degree,Software Developer,2.0,68740.0,Hybrid
36641,Under 18 years old,South Africa,Primary-school,Software Developer,5.0,1076.0,Remote
36642,18-24 years old,Uk,Some college,Software Developer,2.0,66242.0,Hybrid
36644,45-54 years old,Norway,Master degree,Infrastructure & DevOps,25.0,112309.0,Hybrid
36646,25-34 years old,USA,Bachelor degree,Software Developer,4.0,36000.0,Remote
36647,45-54 years old,Andorra,Some college,Software Developer,27.0,53703.0,In-person
36649,35-44 years old,USA,Bachelor degree,Software Developer,5.0,100000.0,Remote
36651,35-44 years old,USA,high-school,Software Developer,13.0,185000.0,Remote
36653,35-44 years old,USA,Some college,Software Developer,0.0,73000.0,Remote
36655,35-44 years old,USA,Bachelor degree,Software Developer,18.0,185000.0,Remote
36657,35-44 years old,Mexico,Professional degree,Research & Education,9.0,32345.0,In-person
36659,35-44 years old,Germany,Master degree,Software Developer,8.0,64444.0,Hybrid
36666,25-34 years old,Ukraine,Master degree,Software Developer,7.0,889.0,Remote
36667,25-34 years old,USA,Bachelor degree,Software Developer,5.0,180000.0,Remote
36668,45-54 years old,Spain,Some college,Management,10.0,21481.0,Hybrid
36673,35-44 years old,USA,Primary-school,Software Developer,15.0,150000.0,Remote
36675,35-44 years old,USA,Bachelor degree,Software Developer,10.0,45000.0,In-person
36676,25-34 years old,USA,Bachelor degree,Design & Hardware,2.0,81000.0,In-person
36677,25-34 years old,Belgium,Master degree,Data & AI,4.0,49407.0,Hybrid
36679,25-34 years old,Brazil,Some college,Software Developer,6.0,16784.0,In-person
36680,25-34 years old,USA,Bachelor degree,Data & AI,1.0,52500.0,Hybrid
36685,25-34 years old,USA,Some college,Data & AI,3.0,65000.0,In-person
36687,18-24 years old,USA,Bachelor degree,Software Developer,4.0,72000.0,Remote
36689,55-64 years old,USA,Master degree,Software Developer,35.0,80000.0,Remote
36692,45-54 years old,USA,Master degree,Other,28.0,180000.0,Hybrid
36693,25-34 years old,Uk,Professional degree,Software Developer,12.0,76433.0,Hybrid
36694,18-24 years old,Sri Lanka,Bachelor degree,Software Developer,6.0,3292.0,Remote
36697,25-34 years old,USA,Bachelor degree,Data & AI,3.0,70000.0,Hybrid
36701,35-44 years old,Italy,Bachelor degree,Software Developer,15.0,64444.0,Hybrid
36706,18-24 years old,India,Master degree,Software Developer,2.0,5982.0,Remote
36711,25-34 years old,USA,Associate degree,Software Developer,5.0,105000.0,Remote
36716,25-34 years old,Canada,Some college,Infrastructure & DevOps,9.0,90866.0,Hybrid
36717,25-34 years old,Canada,Bachelor degree,Software Developer,2.0,72693.0,Hybrid
36718,25-34 years old,Denmark,Bachelor degree,Software Developer,8.0,82801.0,Hybrid
36719,35-44 years old,Switzerland,Master degree,Design & Hardware,20.0,145956.0,Hybrid
36721,25-34 years old,Germany,Bachelor degree,Software Developer,6.0,84851.0,Hybrid
36722,35-44 years old,USA,other,Infrastructure & DevOps,13.0,60000.0,In-person
36725,25-34 years old,Canada,Master degree,Research & Education,8.0,23989.0,In-person
36727,35-44 years old,Montenegro,Master degree,Management,19.0,64444.0,Remote
36728,25-34 years old,Syrian Arab Republic,Bachelor degree,Software Developer,3.0,20776.0,Remote
36729,18-24 years old,France,Master degree,Software Developer,4.0,42962.0,Remote
36730,25-34 years old,USA,Bachelor degree,Management,12.0,210000.0,In-person
36732,45-54 years old,Canada,Some college,Software Developer,30.0,87231.0,Remote
36734,45-54 years old,Norway,Bachelor degree,Software Developer,23.0,116989.0,Hybrid
36735,55-64 years old,Uk,high-school,Software Developer,35.0,140127.0,Hybrid
36737,18-24 years old,Uk,Master degree,Software Developer,2.0,57325.0,Hybrid
36738,25-34 years old,USA,Bachelor degree,Software Developer,8.0,210000.0,Remote
36740,25-34 years old,Spain,Associate degree,Software Developer,14.0,32222.0,Remote
36741,35-44 years old,Uk,Master degree,Data & AI,4.0,63694.0,Hybrid
36742,25-34 years old,Sweden,Master degree,Data & AI,4.0,95384.0,Hybrid
36743,25-34 years old,USA,Bachelor degree,Infrastructure & DevOps,7.0,90000.0,In-person
36745,35-44 years old,USA,Professional degree,Data & AI,12.0,163000.0,Hybrid
36747,35-44 years old,Bosnia and Herzegovina,Master degree,Software Developer,8.0,4935.0,Hybrid
36750,18-24 years old,Honduras,Bachelor degree,Software Developer,4.0,16937.0,In-person
36752,18-24 years old,South Africa,Bachelor degree,Software Developer,1.0,1157.0,Hybrid
36753,35-44 years old,El Salvador,Master degree,Data & AI,10.0,30000.0,Hybrid
36756,25-34 years old,Argentina,Bachelor degree,Software Developer,0.0,4390.0,Hybrid
36757,25-34 years old,New Zealand,Bachelor degree,Software Developer,7.0,79894.0,Hybrid
36758,18-24 years old,Brazil,Bachelor degree,Software Developer,4.0,24243.0,Remote
36761,35-44 years old,Germany,Bachelor degree,Software Developer,6.0,53703.0,Hybrid
36762,25-34 years old,Mexico,Bachelor degree,Infrastructure & DevOps,7.0,21564.0,Remote
36763,45-54 years old,Canada,Bachelor degree,Software Developer,25.0,78508.0,Remote
36764,25-34 years old,Denmark,Bachelor degree,Software Developer,5.0,89857.0,Hybrid
36766,35-44 years old,USA,Professional degree,Research & Education,10.0,200000.0,Hybrid
36767,45-54 years old,USA,Master degree,Software Developer,28.0,150000.0,Remote
36768,35-44 years old,Israel,Bachelor degree,Software Developer,12.0,107937.0,Remote
36770,35-44 years old,Italy,Some college,Infrastructure & DevOps,8.0,37592.0,Hybrid
36771,35-44 years old,France,Master degree,Infrastructure & DevOps,4.0,107406.0,Hybrid
36774,25-34 years old,USA,Master degree,Software Developer,4.0,150000.0,Hybrid
36776,25-34 years old,Venezuela,Bachelor degree,Software Developer,5.0,7800.0,Remote
36777,35-44 years old,Bulgaria,Bachelor degree,Management,9.0,65907.0,In-person
36778,18-24 years old,USA,Bachelor degree,Research & Education,3.0,20000.0,In-person
36779,18-24 years old,Greece,Bachelor degree,Software Developer,0.0,10741.0,Remote
36782,25-34 years old,Denmark,Master degree,Software Developer,2.0,74305.0,Hybrid
36786,35-44 years old,USA,Bachelor degree,Software Developer,4.0,90000.0,Remote
36787,45-54 years old,USA,Bachelor degree,Management,26.0,175000.0,Hybrid
36789,25-34 years old,Czech Republic,Some college,Software Developer,10.0,50689.0,Remote
36791,35-44 years old,Spain,Bachelor degree,Management,15.0,55851.0,Remote
36793,25-34 years old,Netherlands,Bachelor degree,Software Developer,6.0,53703.0,Hybrid
36794,18-24 years old,Israel,other,Software Developer,2.0,105000.0,Hybrid
36795,45-54 years old,Canada,Bachelor degree,Software Developer,28.0,107586.0,Remote
36799,25-34 years old,Canada,Bachelor degree,Software Developer,7.0,87231.0,Remote
36802,25-34 years old,USA,Bachelor degree,Software Developer,7.0,90000.0,Remote
36804,45-54 years old,Uk,Associate degree,Software Developer,20.0,25478.0,Remote
36805,25-34 years old,Brazil,Bachelor degree,Software Developer,7.0,14919.0,Remote
36812,18-24 years old,Canada,Bachelor degree,Software Developer,3.0,79962.0,Hybrid
36813,25-34 years old,Germany,high-school,Software Developer,6.0,74110.0,Hybrid
36815,25-34 years old,Brazil,Associate degree,Software Developer,6.0,24243.0,Remote
36817,55-64 years old,Spain,Professional degree,Infrastructure & DevOps,29.0,64444.0,Remote
36818,65 years or older,Canada,Bachelor degree,Management,42.0,69058.0,Remote
36820,25-34 years old,Uk,Some college,Software Developer,5.0,89172.0,Hybrid
36821,25-34 years old,USA,Master degree,Software Developer,6.0,144000.0,Remote
36829,25-34 years old,Ukraine,Bachelor degree,Software Developer,7.0,62796.0,Remote
36830,35-44 years old,USA,Master degree,Infrastructure & DevOps,6.0,140000.0,Remote
36831,25-34 years old,Germany,high-school,Software Developer,4.0,64444.0,Hybrid
36832,45-54 years old,USA,Some college,Software Developer,25.0,200000.0,Remote
36834,25-34 years old,Israel,Bachelor degree,Software Developer,9.0,143016.0,Hybrid
36835,18-24 years old,USA,Bachelor degree,Software Developer,1.0,82000.0,Hybrid
36838,35-44 years old,USA,Bachelor degree,Software Developer,10.0,100000.0,In-person
36842,25-34 years old,Uk,Master degree,Software Developer,5.0,57325.0,Hybrid
36843,25-34 years old,Ukraine,Master degree,Software Developer,8.0,4300.0,In-person
36845,25-34 years old,Germany,Master degree,Other,7.0,114925.0,Hybrid
36847,55-64 years old,Japan,Associate degree,Data & AI,40.0,44551.0,Remote
36848,25-34 years old,Ukraine,Master degree,Data & AI,4.0,35000.0,Remote
36850,35-44 years old,USA,Bachelor degree,Data & AI,10.0,205000.0,Hybrid
36851,25-34 years old,Poland,Bachelor degree,Software Developer,7.0,123732.0,Remote
36852,25-34 years old,Germany,Bachelor degree,Software Developer,5.0,71962.0,Hybrid
36854,25-34 years old,Canada,Bachelor degree,Software Developer,6.0,53066.0,Remote
36856,25-34 years old,Brazil,Some college,Software Developer,2.0,13987.0,Remote
36858,65 years or older,USA,Bachelor degree,Software Developer,21.0,140000.0,Remote
36864,25-34 years old,United Arab Emirates,Bachelor degree,Software Developer,11.0,32672.0,Remote
36865,45-54 years old,USA,Some college,Security & Blockchain,26.0,110000.0,In-person
36867,45-54 years old,Mexico,Bachelor degree,Management,16.0,13477.0,Hybrid
36869,35-44 years old,USA,Master degree,Software Developer,18.0,180000.0,Hybrid
36870,25-34 years old,USA,Bachelor degree,Software Developer,5.0,157000.0,Remote
36873,18-24 years old,Uk,Bachelor degree,Software Developer,4.0,35669.0,Remote
36875,25-34 years old,Ukraine,Master degree,Software Developer,8.0,53317.0,Remote
36876,25-34 years old,Croatia,Master degree,Software Developer,2.0,42962.0,Hybrid
36879,18-24 years old,USA,Bachelor degree,Software Developer,3.0,100000.0,Hybrid
36880,18-24 years old,USA,Bachelor degree,Software Developer,2.0,102000.0,Hybrid
36881,25-34 years old,India,Master degree,Software Developer,8.0,65000.0,Remote
36883,35-44 years old,USA,Bachelor degree,Software Developer,13.0,100000.0,Hybrid
36884,35-44 years old,Italy,Some college,Software Developer,12.0,30611.0,In-person
36886,18-24 years old,Ukraine,Bachelor degree,Software Developer,3.0,13329.0,Remote
36887,18-24 years old,USA,Bachelor degree,Research & Education,3.0,42000.0,Remote
36889,25-34 years old,Australia,Associate degree,Software Developer,12.0,99099.0,Remote
36894,18-24 years old,USA,Some college,Infrastructure & DevOps,3.0,105000.0,In-person
36896,35-44 years old,Australia,Master degree,Software Developer,5.0,118919.0,Hybrid
36897,25-34 years old,Spain,Bachelor degree,Other,8.0,51555.0,Remote
36898,25-34 years old,USA,Bachelor degree,Software Developer,6.0,210000.0,Hybrid
36899,25-34 years old,Ireland,Master degree,Infrastructure & DevOps,5.0,118.0,Remote
36905,18-24 years old,Mexico,Professional degree,Software Developer,3.0,15202.0,Remote
36908,18-24 years old,USA,Bachelor degree,Software Developer,1.0,90000.0,Remote
36909,25-34 years old,France,high-school,Software Developer,14.0,12889.0,Remote
36911,45-54 years old,USA,Professional degree,Software Developer,7.0,130000.0,Hybrid
36917,25-34 years old,USA,Master degree,Data & AI,4.0,190000.0,Hybrid
36919,18-24 years old,Canada,Bachelor degree,Software Developer,2.0,59608.0,Remote
36927,25-34 years old,USA,Master degree,Research & Education,6.0,27000.0,Hybrid
36928,18-24 years old,USA,Master degree,Research & Education,6.0,72000.0,Hybrid
36929,25-34 years old,Uk,Bachelor degree,Other,10.0,67516.0,Remote
36931,35-44 years old,Brazil,Bachelor degree,Data & AI,12.0,18649.0,Remote
36934,25-34 years old,USA,Bachelor degree,Software Developer,10.0,110000.0,Hybrid
36936,25-34 years old,Canada,Professional degree,Research & Education,3.0,87231.0,In-person
36937,45-54 years old,USA,Bachelor degree,Software Developer,2.0,90000.0,Remote
36938,25-34 years old,New Zealand,Bachelor degree,Software Developer,20.0,49165.0,In-person
36940,35-44 years old,Australia,other,Management,15.0,95796.0,Hybrid
36941,45-54 years old,USA,Bachelor degree,Software Developer,24.0,125000.0,Hybrid
36943,35-44 years old,Mexico,Bachelor degree,Management,15.0,48518.0,Hybrid
36944,45-54 years old,USA,Associate degree,Infrastructure & DevOps,25.0,200000.0,Remote
36945,35-44 years old,Switzerland,Master degree,Software Developer,11.0,144842.0,Remote
36947,25-34 years old,USA,Bachelor degree,Data & AI,6.0,130000.0,Remote
36948,25-34 years old,Czech Republic,Bachelor degree,Software Developer,3.0,36485.0,Remote
36950,25-34 years old,Canada,Bachelor degree,Software Developer,5.0,75601.0,Remote
36951,55-64 years old,USA,Associate degree,Software Developer,40.0,140000.0,In-person
36952,25-34 years old,USA,Bachelor degree,Software Developer,6.0,150000.0,Remote
36953,25-34 years old,Bolivia,Some college,Software Developer,10.0,7803.0,Remote
36955,35-44 years old,Serbia,Master degree,Infrastructure & DevOps,3.0,30000.0,Remote
36956,25-34 years old,Australia,Bachelor degree,Software Developer,3.0,76637.0,Hybrid
36957,25-34 years old,Australia,Bachelor degree,Software Developer,3.0,66066.0,Hybrid
36958,25-34 years old,Egypt,Bachelor degree,Software Developer,5.0,24000.0,Remote
36960,25-34 years old,USA,Master degree,Security & Blockchain,2.0,130000.0,Remote
36961,25-34 years old,Australia,Master degree,Data & AI,4.0,66066.0,Hybrid
36962,18-24 years old,Barbados,Primary-school,Security & Blockchain,4.0,6.0,In-person
36964,25-34 years old,USA,Master degree,Software Developer,3.0,100000.0,Remote
36966,25-34 years old,New Zealand,Bachelor degree,Software Developer,4.0,74362.0,Hybrid
36971,25-34 years old,Colombia,Bachelor degree,Software Developer,11.0,172597.0,Remote
36973,45-54 years old,Australia,Some college,Data & AI,24.0,132132.0,Remote
36974,45-54 years old,USA,Bachelor degree,Software Developer,18.0,200000.0,Remote
36977,35-44 years old,Canada,Bachelor degree,Data & AI,12.0,145386.0,Remote
36979,25-34 years old,USA,Some college,Software Developer,2.0,75000.0,In-person
36986,25-34 years old,Colombia,Bachelor degree,Software Developer,7.0,62392.0,Remote
36987,25-34 years old,USA,Bachelor degree,Software Developer,2.0,90000.0,Remote
36992,25-34 years old,USA,Bachelor degree,Software Developer,2.0,165000.0,Hybrid
36993,25-34 years old,USA,Bachelor degree,Software Developer,2.0,137000.0,Remote
36994,25-34 years old,Colombia,Bachelor degree,Software Developer,3.0,11355.0,Remote
36995,25-34 years old,USA,Master degree,Software Developer,4.0,220000.0,In-person
36997,25-34 years old,USA,Bachelor degree,Software Developer,7.0,220000.0,Remote
36999,35-44 years old,New Zealand,Professional degree,Data & AI,7.0,61457.0,In-person
37003,25-34 years old,USA,Some college,Infrastructure & DevOps,5.0,123600.0,Remote
37004,18-24 years old,Yemen,Some college,Software Developer,0.0,1597.0,Remote
37006,18-24 years old,Indonesia,Bachelor degree,Software Developer,2.0,4416.0,Hybrid
37008,25-34 years old,USA,Master degree,Data & AI,5.0,165000.0,Hybrid
37009,35-44 years old,France,Professional degree,Software Developer,8.0,26852.0,Hybrid
37011,25-34 years old,Canada,Bachelor degree,Software Developer,6.0,122851.0,Remote
37012,25-34 years old,China,Bachelor degree,Infrastructure & DevOps,9.0,2759.0,Hybrid
37013,25-34 years old,USA,Bachelor degree,Other,1.0,70000.0,In-person
37014,35-44 years old,Argentina,Some college,Software Developer,15.0,6000.0,Remote
37018,35-44 years old,USA,Bachelor degree,Software Developer,11.0,60000.0,Remote
37019,25-34 years old,Viet Nam,Master degree,Software Developer,3.0,11791.0,Hybrid
37020,35-44 years old,USA,Bachelor degree,Software Developer,19.0,150000.0,In-person
37023,25-34 years old,USA,Primary-school,Other,7.0,220000.0,Remote
37024,25-34 years old,USA,Bachelor degree,Software Developer,6.0,105000.0,Remote
37027,25-34 years old,Canada,Bachelor degree,Software Developer,3.0,8723.0,Remote
37031,18-24 years old,Hong Kong (S.A.R.),Bachelor degree,Software Developer,1.0,35326.0,In-person
37033,18-24 years old,USA,Bachelor degree,Software Developer,0.0,50000.0,Hybrid
37034,25-34 years old,Bangladesh,Bachelor degree,Software Developer,2.0,4674.0,Hybrid
37035,25-34 years old,Brazil,Some college,Software Developer,9.0,29092.0,Remote
37036,25-34 years old,USA,Associate degree,Data & AI,7.0,111000.0,In-person
37038,25-34 years old,Brazil,Some college,Software Developer,9.0,11189.0,Remote
37041,45-54 years old,USA,Bachelor degree,Software Developer,19.0,92000.0,In-person
37046,25-34 years old,Canada,Some college,Software Developer,7.0,79962.0,Hybrid
37047,45-54 years old,Brazil,Bachelor degree,Software Developer,25.0,1865.0,In-person
37056,25-34 years old,USA,Bachelor degree,Software Developer,5.0,120.0,Remote
37060,25-34 years old,Mexico,Bachelor degree,Software Developer,9.0,150000.0,Remote
37061,25-34 years old,Australia,Some college,Software Developer,2.0,66066.0,In-person
37064,45-54 years old,USA,Bachelor degree,Software Developer,26.0,105000.0,In-person
37067,25-34 years old,USA,Bachelor degree,Software Developer,10.0,140000.0,Remote
37069,35-44 years old,USA,Bachelor degree,Software Developer,20.0,130000.0,Hybrid
37070,65 years or older,USA,Some college,Software Developer,43.0,205000.0,Hybrid
37075,25-34 years old,Australia,other,Software Developer,6.0,79279.0,Hybrid
37076,18-24 years old,Brazil,Some college,Software Developer,2.0,8205.0,In-person
37077,25-34 years old,USA,Bachelor degree,Software Developer,9.0,161000.0,Hybrid
37079,25-34 years old,Taiwan,Bachelor degree,Software Developer,7.0,30884.0,In-person
37080,35-44 years old,USA,Bachelor degree,Software Developer,14.0,185000.0,Remote
37085,45-54 years old,USA,Bachelor degree,Software Developer,28.0,180000.0,Remote
37086,25-34 years old,Indonesia,Bachelor degree,Data & AI,3.0,7973.0,In-person
37087,25-34 years old,Peru,Master degree,Software Developer,7.0,19963.0,Remote
37089,35-44 years old,USA,Bachelor degree,Software Developer,13.0,105000.0,Hybrid
37091,25-34 years old,New Zealand,Bachelor degree,Software Developer,6.0,73748.0,Hybrid
37093,25-34 years old,USA,Professional degree,Research & Education,6.0,42000.0,In-person
